"DATA_EXPLO","OCUPACIO","CODI_DISTRICTE","NOM_DISTRICTE","CODI_BARRI","NOM_BARRI","EMPLACAMENT","SUPERFICIE_OCUPADA","TAULES","CADIRES","ORDENACIO","X_ETRS89","Y_ETRS89","LATITUD","LONGITUD"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",72,"Sant Martí de Provençals","C. FLUVIA, 196","3.6",3.00,6.00,"Ordenació General","33046708","85242382","41.4159459504971","2.19884487926822"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",72,"Sant Martí de Provençals","C. TREBALL, 182","4.5",2.00,8.00,"Ordenació General","33402356","85452761","41.4178703262332","2.20307696250256"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",72,"Sant Martí de Provençals","C. CONCILI DE TRENTO, 182-184","9",4.00,16.00,"Ordenació General","33262063","85552082","41.4187532415872","2.20138738108802"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",72,"Sant Martí de Provençals","C. JULIAN BESTEIRO, 16","6.75",3.00,12.00,"Ordenació General","33029632","85452590","41.4178378084224","2.19861729616639"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",72,"Sant Martí de Provençals","C. FLUVIA, 202","4.5",2.00,8.00,"Ordenació General","33054274","85297533","41.4164433095563","2.19892930112119"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",72,"Sant Martí de Provençals","C. ANDRADE, 156","6.75",3.00,12.00,"Ordenació General","33399988","85473583","41.4180576676875","2.20304633643336"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",72,"Sant Martí de Provençals","PL. PORXOS, 1","18",8.00,32.00,"Ordenació General","33225120","85281361","41.4163118678715","2.20097523375051"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",72,"Sant Martí de Provençals","C. SELVA DE MAR, 238","9",4.00,16.00,"Ordenació General","33045944","85640916","41.4195353634626","2.19879162388677"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",72,"Sant Martí de Provençals","C. HUELVA, 71","2.4",1.00,2.00,"Ordenació General","32954346","85656624","41.4196692027375","2.19769387457148"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",72,"Sant Martí de Provençals","C. TREBALL, 243","11.25",5.00,20.00,"Ordenació General","33123565","85706931","41.4201364050076","2.19971309205363"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",72,"Sant Martí de Provençals","C. ESPRONCEDA, 242","4.5",2.00,8.00,"Ordenació General","32827941","85081156","41.4144755796773","2.19624528837721"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","C. CANTABRIA, 2","15.3",6.00,24.00,"Ordenació General","33623177","85617137","41.4193690852312","2.20570107532104"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",72,"Sant Martí de Provençals","C. AGRICULTURA, 260","2",1.00,2.00,"Ordenació General","33302678","85756569","41.4205983679518","2.20185080062898"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","C. CANTABRIA, 24","4.5",2.00,8.00,"Ordenació General","33420419","85823888","41.421214455633","2.20325223398552"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",72,"Sant Martí de Provençals","G.V.. CORTS CATALANES, 1095","11.25",5.00,20.00,"Ordenació General","33572372","85546552","41.4187291478381","2.20510092515536"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",72,"Sant Martí de Provençals","C. PONT DEL TREBALL DIGNE, 5","7.2",6.00,12.00,"Ordenació General","33078364","86084629","41.4235344523613","2.19913044186568"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",72,"Sant Martí de Provençals","C. FLUVIA, 210","9.6",8.00,16.00,"Ordenació General","32991103","85299534","41.4164560667921","2.19817324804281"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",72,"Sant Martí de Provençals","G.V.. CORTS CATALANES, 983","18",8.00,32.00,"Ordenació General","33057408","85063191","41.4143329213367","2.19899273109645"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",72,"Sant Martí de Provençals","C. ANDRADE, 165","6",5.00,10.00,"Ordenació General","33402560","85532546","41.4185889434743","2.20307061868943"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",72,"Sant Martí de Provençals","C. JULIAN BESTEIRO, 5","9",4.00,16.00,"Ordenació General","33110848","85359424","41.4170054546146","2.19959935679288"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",72,"Sant Martí de Provençals","C. CONCILI DE TRENTO, 142","6",5.00,10.00,"Ordenació General","33088928","85420662","41.4175551821739","2.19933031098207"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",72,"Sant Martí de Provençals","C. HUELVA, 96","9.15",5.00,16.00,"Ordenació General","33044938","85714827","41.4202009736664","2.19877140436051"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",72,"Sant Martí de Provençals","C. CONCILI DE TRENTO, 85","18",8.00,32.00,"Ordenació General","32883299","85264854","41.416134717751","2.19688723749081"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",72,"Sant Martí de Provençals","G.V.. CORTS CATALANES, 1029","11.25",5.00,20.00,"Ordenació General","33265686","85247226","41.4160077936822","2.20146436490001"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",72,"Sant Martí de Provençals","C. PROVENÇALS, 266","9",4.00,16.00,"Ordenació General","32933164","85550301","41.4187098160613","2.19745221240417"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",72,"Sant Martí de Provençals","C. ANDRADE, 112","15.75",7.00,28.00,"Ordenació General","33240449","85301630","41.4164956984712","2.201156405722"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","C. JOSEP MIRET, 4","13.5",6.00,24.00,"Ordenació General","33301121","86033562","41.4230930319047","2.20180161991949"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","C. MARESME, 263","3.6",3.00,6.00,"Ordenació General","33435824","86118685","41.4238708812759","2.20340411681692"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","RBLA. GUIPUSCOA, 131","13.5",6.00,24.00,"Ordenació General","33578306","86092505","41.4236468784987","2.20511196488212"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","C. CANTABRIA, 24","6.75",3.00,12.00,"Ordenació General","33420419","85823888","41.421214455633","2.20325223398552"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","G.V.. CORTS CATALANES, 1147-1149","2.4",2.00,4.00,"Ordenació General","33846564","85814288","41.4211631914796","2.20835242804219"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","RBLA. GUIPUSCOA, 107","13.5",6.00,24.00,"Ordenació General","33414972","85932726","41.4221942759407","2.20317507317555"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","C. CANTABRIA, 12","13.5",6.00,24.00,"Ordenació General","33549835","85725407","41.4203381797567","2.20481161298025"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","C. PUIGCERDA, 202","3.6",3.00,6.00,"Ordenació General","33716129","85705391","41.4201716372122","2.20680361180979"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","C. PUIGCERDA, 293","6.75",3.00,12.00,"Ordenació General","33296919","86217895","41.4247529146725","2.20173100450656"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","RBLA. PRIM, 206","6.75",3.00,12.00,"Ordenació General","33606404","86230188","41.4248892712961","2.20543307315982"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","C. EXTREMADURA, 11","9",4.00,16.00,"Ordenació General","34092120","86307566","41.4256261887028","2.2112369256983"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","RBLA. PRIM, 248","2.4",2.00,4.00,"Ordenació General","33385024","86455387","41.4268992437839","2.20275913699724"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","C. ANDRADE, 259","11.25",5.00,20.00,"Ordenació General","33800371","85920734","41.4221181155361","2.20778804231397"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","G.V.. CORTS CATALANES, 1179","13.5",6.00,24.00,"Ordenació General","34143330","86102968","41.4237876318954","2.21187201778333"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","C. ANDRADE, 208","9",4.00,16.00,"Ordenació General","33639528","85677626","41.41991524291","2.20589008479102"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","C. PUIGCERDA, 229","9",4.00,16.00,"Ordenació General","33575173","85818367","41.4211775386718","2.20510458680122"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","C. CANTABRIA, 72","6.75",3.00,12.00,"Ordenació General","33157992","86274176","41.4252482730952","2.20006232960566"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","RBLA. GUIPUSCOA, 131","13.5",6.00,24.00,"Ordenació General","33578306","86092505","41.4236468784987","2.20511196488212"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","C. CA N'OLIVA, 53","9",4.00,16.00,"Ordenació General","33716526","86245246","41.4250339878929","2.20674918874595"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","RBLA. PRIM, 224","4.5",2.00,8.00,"Ordenació General","33525368","86311742","41.4256171024573","2.20445439650793"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","C. ANDRADE, 209","22.5",10.00,40.00,"Ordenació General","33618815","85743112","41.4205033455026","2.20563505563372"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","RBLA. PRIM, 198","4.5",2.00,8.00,"Ordenació General","33651401","86184128","41.4244781399857","2.20597658028047"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","C. SANTANDER, 4","9",4.00,16.00,"Ordenació General","33023824","86164007","41.4242448404594","2.19846901592465"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","C. PUIGCERDA, 191","11.59",5.00,16.00,"Ordenació General","33697654","85693271","41.4200609515103","2.20658387683716"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","C. PUIGCERDA, 290","13.5",6.00,24.00,"Ordenació General","33277137","86322500","41.4256934172684","2.20148274226818"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","C. CAMP ARRIASSA, 108","4.8",4.00,8.00,"Ordenació General","33362364","86539109","41.4276514227811","2.20247874181639"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","C. PUIGCERDA, 270","6.75",3.00,12.00,"Ordenació General","33416500","86019712","41.4229778596512","2.20318377943515"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","C. CANTABRIA, 14","9",4.00,16.00,"Ordenació General","33532018","85743665","41.4205011505386","2.20459641561516"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","C. MARESME, 197","4.5",2.00,8.00,"Ordenació General","33757959","85822014","41.4212254770546","2.20729135729175"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","RBLA. PRIM, 145","9",4.00,16.00,"Ordenació General","33765766","85977492","41.4226264664491","2.20736774524738"
1/7/2019 00:00:00,"Terrasses en Espai Privat d'Ús Públic",10,"Sant Martí",73,"la Verneda i la Pau","G.V.. CORTS CATALANES, 1145","6.75",3.00,12.00,"Ordenació General","33828734","85796807","41.4210042768167","2.20814099154455"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","C. MENORCA, 92","9",4.00,16.00,"Ordenació General","33290234","86094858","41.4236442025776","2.20166458311558"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","G.V.. CORTS CATALANES, 1107","3.45",2.00,6.00,"Ordenació General","33654262","85626698","41.4194577657338","2.20607197120723"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","C. MENORCA, 96","6.75",3.00,12.00,"Ordenació General","33318377","86145404","41.4241017915469","2.20199577335086"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","RBLA. PRIM, 166","6.75",3.00,12.00,"Ordenació General","33845700","85983990","41.4226915779537","2.2083235255205"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","RBLA. PRIM, 160","11.25",5.00,20.00,"Ordenació General","33936893","85919184","41.4221153924792","2.20942182302623"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","C. MARESME, 230","7.95",4.00,14.00,"Ordenació General","33680392","85933064","41.4222192734588","2.20635103171945"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","C. CAMP ARRIASSA, 63","5.7",3.00,10.00,"Ordenació General","33631914","86241650","41.4249946140439","2.20573707842326"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","C. CONCILI DE TRENTO, 213","13.5",6.00,24.00,"Ordenació General","33449604","85831088","41.4212817218571","2.20360066175533"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",72,"Sant Martí de Provençals","C. DOCTOR ZAMENHOF, 6","9",4.00,16.00,"Ordenació General","32910397","85490524","41.4181695221771","2.19718642974407"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","C. ANDRADE, 272","18",8.00,32.00,"Ordenació General","34119490","86129498","41.4240246255323","2.21158385228794"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","C. CA N'OLIVA, 69","18",7.00,28.00,"Ordenació General","33624143","86339781","41.425877808878","2.20563331457811"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","C. CANTABRIA, 6","4.5",2.00,8.00,"Ordenació General","33587414","85653798","41.4196963251678","2.20526913091807"
1/7/2019 00:00:00,"Terrasses en Espai Privat d'Ús Públic",10,"Sant Martí",73,"la Verneda i la Pau","G.V.. CORTS CATALANES, 1147","4.5",2.00,8.00,"Ordenació General","33846564","85814288","41.4211631914796","2.20835242804219"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","C. SANTANDER, 26","8.1",3.00,12.00,"Ordenació General","33319334","86544651","41.4276977670445","2.20196319414986"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","C. CANTABRIA, 46","9",4.00,16.00,"Ordenació General","33223862","86038137","41.4231278197264","2.20087662759859"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","C. JOSEP MIRET, 2","9",4.00,16.00,"Ordenació General","33301121","86033562","41.4230930319047","2.20180161991949"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","RBLA. PRIM, 160","22.5",10.00,40.00,"Ordenació General","33936893","85919184","41.4221153924792","2.20942182302623"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","C. CONCILI DE TRENTO, 213","15.75",7.00,28.00,"Ordenació General","33449604","85831088","41.4212817218571","2.20360066175533"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","RBLA. GUIPUSCOA, 172","9.6",8.00,16.00,"Ordenació General","33917944","86366067","41.4261387814018","2.20914624312509"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","C. PUIGCERDA, 240","6.75",3.00,12.00,"Ordenació General","33525774","85900962","41.421917362149","2.20450441265361"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",73,"la Verneda i la Pau","C. MARESME, 285","9",4.00,16.00,"Ordenació General","33349722","86327198","41.4257417562291","2.20235081692218"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","C. PERU, 239","13.5",6.00,24.00,"Ordenació General","33478920","85204052","41.4156366173395","2.20402041096202"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",72,"Sant Martí de Provençals","C. PONT DEL TREBALL DIGNE, 11","40.5",18.00,72.00,"Ordenació General","33023543","86098379","41.423653725942","2.19847292256577"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","C. ESPRONCEDA, 195","4.5",2.00,8.00,"Ordenació General","33127576","84744726","41.4114704409583","2.1998674534162"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","C. PALLARS, 375","13.5",6.00,24.00,"Ordenació General","33893725","84676377","41.4109182205412","2.20904109611447"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","C. MARROC, 105","7.95",4.00,14.00,"Ordenació General","33444389","84791434","41.4119174242603","2.20365264978574"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","G.V.. CORTS CATALANES, 1092","2.25",1.00,4.00,"Ordenació General","33575015","85405038","41.417454790145","2.20514809030384"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","C. BOLIVIA, 138","4.5",2.00,8.00,"Ordenació General","32890656","84394898","41.4082998943959","2.1970717555527"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","C. MARROC, 11","6.75",3.00,12.00,"Ordenació General","33046264","84390227","41.4082708004454","2.19893386593338"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","C. MARESME, 159","6",5.00,10.00,"Ordenació General","33898098","85679149","41.419950273961","2.20898384118579"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","C. FLUVIA, 137","5.7",3.00,10.00,"Ordenació General","33437306","84809674","41.412081120268","2.20356590191164"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","C. FLUVIA, 101","13.5",5.00,20.00,"Ordenació General","33623296","84620626","41.4103937986809","2.20581183757098"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","C. CRISTOBAL DE MOURA, 32","11.25",5.00,20.00,"Ordenació General","33532281","84631180","41.4104813342045","2.20472179686318"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","C. VENEÇUELA, 103","13.5",6.00,24.00,"Ordenació General","34078824","85030782","41.4141254557295","2.2112169821531"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","AV. DIAGONAL, 114","8.1",3.00,12.00,"Ordenació General","33572370","84544808","41.4097067193938","2.20521089440138"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","C. VENEÇUELA, 6","6.75",3.00,12.00,"Ordenació General","33714536","84642427","41.4105976841163","2.20690102299827"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","G.V.. CORTS CATALANES, 1050","6.75",3.00,12.00,"Ordenació General","33348960","85184794","41.4154523977418","2.20246759864431"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","G.V.. CORTS CATALANES, 940","9",4.00,8.00,"Ordenació General","32814698","84663431","41.4107121475522","2.19613322898686"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","C. ESPRONCEDA, 171","4.5",2.00,8.00,"Ordenació General","33233483","84637376","41.4105123747117","2.20114636409685"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","C. JOSEP PLA, 188","6.75",3.00,12.00,"Ordenació General","33715632","85521888","41.418518836785","2.20681777561719"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","C. PARAGUAI, 17","6.75",3.00,12.00,"Ordenació General","33833728","85551312","41.4187935837871","2.20822760573172"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",72,"Sant Martí de Provençals","G.V.. CORTS CATALANES, 1063","10.2",4.00,16.00,"Ordenació General","33448256","85424995","41.4176240487435","2.20362921672503"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",72,"Sant Martí de Provençals","C. CONCILI DE TRENTO, 77","9",4.00,16.00,"Ordenació General","32834966","85165556","41.4152363323205","2.19631996842463"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",72,"Sant Martí de Provençals","C. TREBALL, 176","9",4.00,16.00,"Ordenació General","33434061","85495363","41.4182566572012","2.20345162835326"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",72,"Sant Martí de Provençals","RBLA. GUIPUSCOA, 87","9",4.00,16.00,"Ordenació General","33202014","85724588","41.4203019620637","2.20064982588511"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",72,"Sant Martí de Provençals","C. MENORCA, 80","9",4.00,16.00,"Ordenació General","33163425","86010363","41.4228726421386","2.20015650334008"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","AV. DIAGONAL, 156","6.75",3.00,12.00,"Ordenació General","33004540","84361033","41.4080043819204","2.1984379391109"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","C. JOSEP PLA, 111","11.4",4.00,16.00,"Ordenació General","34067618","85116841","41.4148996468897","2.21107352929997"
1/7/2019 00:00:00,"Terrasses en Espai Privat d'Ús Públic",10,"Sant Martí",71,"Provençals del Poblenou","C. MARESME, 175","6.75",3.00,12.00,"Ordenació General","33884743","85692643","41.4200707118232","2.20882256650862"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","C. PERU, 275","13.5",6.00,24.00,"Ordenació General","33622744","85345217","41.4169199433544","2.20572573484528"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","C. SELVA DE MAR, 49","27",12.00,48.00,"Ordenació General","33895140","84719018","41.4113023930632","2.20905336640927"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","C. ESPRONCEDA, 201","4.8",4.00,8.00,"Ordenació General","33092378","84771434","41.4117080628771","2.1994433933099"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","C. MARESME, 175","2.4",2.00,4.00,"Ordenació General","33884743","85692643","41.4200707118232","2.20882256650862"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","C. CRISTOBAL DE MOURA, 23","4.5",2.00,8.00,"Ordenació General","33487728","84639399","41.4105516748533","2.20418787151108"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","G.V.. CORTS CATALANES, 1144","6",5.00,10.00,"Ordenació General","33801112","85627183","41.4194742460963","2.20782904113283"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","C. BOLIVIA, 138","9",4.00,16.00,"Ordenació General","32890656","84394898","41.4082998943959","2.1970717555527"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","C. BILBAO, 181","6.75",3.00,12.00,"Ordenació General","32872160","84623392","41.4103563291665","2.19682513422589"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","C. LLACUNA, 152","27",12.00,48.00,"Ordenació General","32639863","84323024","41.407631568963","2.19407943281678"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","C. PERE IV, 413","9",4.00,16.00,"Ordenació General","33711448","85185852","41.4154919095543","2.20680453824812"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","C. ESPRONCEDA, 197","5.7",3.00,10.00,"Ordenació General","33117954","84754598","41.4115585545918","2.19975124516068"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",72,"Sant Martí de Provençals","C. HUELVA, 39","3.6",3.00,6.00,"Ordenació General","32811348","85516199","41.4183924930717","2.19599844068641"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","G.V.. CORTS CATALANES, 1010","6.75",3.00,12.00,"Ordenació General","33168094","84987934","41.4136643157115","2.20032534345154"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","C. MARROC, 62","13.5",6.00,24.00,"Ordenació General","33424856","84731840","41.411379059973","2.2034255135401"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","G.V.. CORTS CATALANES, 1040","9.54",4.00,14.00,"Ordenació General","33260022","85097965","41.4146629726703","2.20141306349743"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","C. PALLARS, 375","27",12.00,48.00,"Ordenació General","33893725","84676377","41.4109182205412","2.20904109611447"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","C. PERU, 58","4.5",2.00,8.00,"Ordenació General","32791126","84487912","41.4091293286381","2.19587071324041"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","C. PALLARS, 373-383","9",4.00,16.00,"Ordenació General","33893725","84676377","41.4109182205412","2.20904109611447"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","AV. DIAGONAL, 184","11.4",4.00,16.00,"Ordenació General","32717582","84267897","41.4071415650988","2.19501533117335"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","C. LLACUNA, 150","15.75",5.00,20.00,"Ordenació General","32652933","84306957","41.4074879533423","2.19423758008895"
1/7/2019 00:00:00,"Terrasses en Via Pública",10,"Sant Martí",71,"Provençals del Poblenou","C. CRISTOBAL DE MOURA, 105","2.4",2.00,4.00,"Ordenació General","33817183","84960344","41.413469535604","2.20809429611143"
